PoL_Timestamp,Currency.Code,Order.number,Quantity,Amount,Outstanding.Quantity,Outstanding.Amount,Qty_.to.Receive,Quantity.Received,ItemNo,k_ExpectedReceiptDate,k_RequestedReceiptDate,k_ConfirmedDeliveryDate,k_ETCDate,k_B_L.Date,k_OrderDate,k_PostingDate,k_DateReceived,PoH_Timestamp
2.02305E+13,USD,4524414153,367,10512,0,0,0,367,146207,20200721,20200731,20200531,2020,20200720,20200212,20200720,20200720,2.02305E+13
2.02303E+13,USD,R04641-002,214,5723,0,0,0,214,509955,20200526,20200619,20200331,NULL,20200605,20200115,20200608,20200608,2.02303E+13
2.02304E+13,USD,4565429436,61,2063,0,0,0,61,685892,20200511,20200515,20200331,2020,20200512,20200213,20200508,20200508,2.02304E+13
2.02304E+13,USD,4533273115,31,573,0,0,0,31,959667,20200626,20200630,20200430,NULL,20200625,20200212,20200625,20200625,2.02304E+13
2.02301E+13,USD,4539502598,61,966,0,0,0,61,726545,20230123,20230115,20221130,2022,20230120,20220824,20230120,20230120,2.02301E+13
2.02301E+13,USD,4569406604,183,2897,0,0,0,183,726545,20230123,20230115,20221130,2022,20230120,20220824,20230120,20230120,2.02301E+13
2.02301E+13,USD,4536996281,367,5793,0,0,0,367,726545,20230123,20230115,20221130,2022,20230120,20220824,20230120,20230120,2.02301E+13
2.02301E+13,USD,4541723165,61,966,0,0,0,61,726545,20230123,20230115,20221130,2022,20230120,20220824,20230120,20230120,2.02301E+13
2.02301E+13,USD,4529961286,61,1309,0,0,0,61,686328,20230113,20221115,20220930,2022,20221117,20220624,20230106,20230106,2.02301E+13
2.02307E+13,USD,4537417246,306,6713,0,0,0,306,789059,20230223,20230215,20221231,2022,20230310,20220922,20230307,20230307,2.02307E+13
2.02307E+13,USD,4531841737,122,2741,0,0,0,122,789059,20230223,20230215,20221231,2022,20230310,20220922,20230307,20230307,2.02307E+13
2.02303E+13,USD,4529292288,733,16448,0,0,0,733,789059,20230308,20230215,20230105,2022,20230303,20220922,20230307,20230307,2.02303E+13
2.02302E+13,USD,4533397651,244,5370,0,0,0,244,789059,20230223,20230215,20230105,2022,20230222,20220922,20230222,20230222,2.02302E+13
2.02307E+13,USD,4541271205,92,2015,0,0,0,92,421502,20200909,20200728,20200630,2020,20200907,20200317,20200908,20200908,2.02307E+13
2.02301E+13,USD,4519671920,122,2763,0,0,0,122,941220,20230127,20230215,20230105,2022,20230126,20220922,20230126,20230126,2.02301E+13
2.02302E+13,USD,4538257007,978,21598,0,0,0,978,941220,20230202,20230215,20230105,2022,20230206,20220922,20230206,20230206,2.02302E+13
2.02302E+13,USD,4571468071,61,1350,0,0,0,61,941220,20230216,20230215,20221231,2022,20230215,20220922,20230215,20230215,2.02302E+13
2.02307E+13,USD,4542447325,61,1350,0,0,0,61,941220,20230228,20230215,20221231,2022,20230313,20220922,20230309,20230309,2.02307E+13
2.02302E+13,USD,4525698368,306,6908,0,0,0,306,941220,20230224,20230215,20221231,2022,20230223,20220922,20230223,20230223,2.02302E+13
2.02307E+13,USD,4541300566,1161,26252,0,0,0,1161,941220,20230228,20230215,20221231,2022,20230313,20220922,20230309,20230309,2.02307E+13
2.02302E+13,USD,4512111279,244,5527,0,0,0,244,941220,20230202,20230228,20221231,2022,20230203,20220922,20230203,20230203,2.02302E+13
2.02302E+13,USD,4545892776,1436,19301,0,0,0,1436,349761,20230207,20230126,20221130,2022,20230206,20220824,20230206,20230206,2.02302E+13
2.02307E+13,USD,4546315481,672,11965,0,0,0,672,865799,20230302,20230223,20221231,2022,20230310,20220922,20230306,20230306,2.02307E+13
2.02303E+13,USD,4511214261,1161,20713,0,0,0,1161,865799,20230310,20230215,20230105,2022,20230314,20220922,20230309,20230309,2.02303E+13
2.02302E+13,USD,4533756946,306,5439,0,0,0,306,865799,20230217,20230223,20221231,2022,20230216,20220922,20230216,20230216,2.02302E+13
2.02302E+13,USD,4515790496,61,1090,0,0,0,61,865799,20230217,20230215,20230105,2022,20230216,20220922,20230216,20230216,2.02302E+13
2.02307E+13,USD,4521179317,61,1088,0,0,0,61,865799,20230302,20230215,20221231,2022,20230310,20220922,20230306,20230306,2.02307E+13
2.02307E+13,USD,4577877883,61,1088,0,0,0,61,865799,20230302,20230215,20221231,2022,20230310,20220922,20230306,20230306,2.02307E+13
2.02303E+13,USD,4544683542,183,3263,0,0,0,183,865799,20230315,20230215,20230105,2022,20230314,20220922,20230310,20230310,2.02303E+13
2.02302E+13,USD,4523112685,61,1090,0,0,0,61,865799,20230217,20230215,20230105,2022,20230216,20220922,20230216,20230216,2.02302E+13
2.02303E+13,USD,4536160202,367,6541,0,0,0,367,865799,20230310,20230215,20230105,2022,20230314,20220922,20230309,20230309,2.02303E+13
2.02302E+13,USD,4578885308,122,2180,0,0,0,122,865799,20230217,20230215,20230105,2022,20230216,20220922,20230216,20230216,2.02302E+13
2.02303E+13,USD,4574672778,733,13053,0,0,0,733,865799,20230310,20230215,20230105,2022,20230314,20220922,20230309,20230309,2.02303E+13
2.02302E+13,USD,4526425652,61,1090,0,0,0,61,865799,20230217,20230215,20230105,2022,20230216,20220922,20230216,20230216,2.02302E+13
2.02302E+13,USD,4534507250,611,15974,0,0,0,611,285657,20230209,20230223,20221231,2022,20230208,20220922,20230208,20230208,2.02302E+13
2.02304E+13,USD,4543689959,92,2395,0,0,0,92,113609,20200626,20200630,20200430,NULL,20200625,20200212,20200625,20200625,2.02304E+13
2.02303E+13,USD,4541061368,183,3872,0,0,0,183,598845,20230214,20230228,20221231,2022,20230213,20220922,20230213,20230213,2.02303E+13
2.02307E+13,USD,4514762714,31,672,0,0,0,31,598845,20230411,20230215,20221231,2022,20230327,20220922,20230406,20230406,2.02307E+13
2.02303E+13,USD,4544075513,306,6453,0,0,0,306,598845,20230214,20230228,20221231,2022,20230213,20220922,20230213,20230213,2.02303E+13
2.02303E+13,USD,4515283271,61,1313,0,0,0,61,598845,20230214,20230215,20230105,2022,20230213,20220922,20230213,20230213,2.02303E+13
2.02303E+13,USD,4513366167,306,6453,0,0,0,306,598845,20230214,20230228,20221231,2022,20230213,20220922,20230213,20230213,2.02303E+13
2.02302E+13,USD,4521905345,428,9034,0,0,0,428,598845,20230224,20230215,20230105,2022,20230223,20220922,20230223,20230223,2.02302E+13
2.02307E+13,USD,4520625527,61,1313,0,0,0,61,598845,20230411,20230215,20221231,2022,20230327,20220922,20230406,20230406,2.02307E+13
2.02302E+13,USD,4538036583,306,4107,0,0,0,306,783918,20230203,20230126,20221215,2022,20230207,20220824,20230206,20230206,2.02302E+13
2.02302E+13,USD,4587374956,275,3908,0,0,0,275,783918,20230224,20230115,20221215,2022,20230223,20220824,20230222,20230222,2.02302E+13
2.02301E+13,USD,4514950449,1283,17209,0,0,0,1283,783918,20230113,20230115,20221130,2022,20230112,20220824,20230112,20230112,2.02301E+13
2.02302E+13,USD,4542560824,1467,20841,0,0,0,1467,783918,20230224,20230115,20221215,2022,20230223,20220824,20230222,20230222,2.02302E+13
2.02302E+13,USD,4540979119,2047,29110,0,0,0,2047,783918,20230207,20230115,20221130,2022,20230203,20220824,20230203,20230203,2.02302E+13
2.02303E+13,USD,4516596569,917,13025,0,0,0,917,783918,20230214,20230115,20221215,2022,20230213,20220824,20230213,20230213,2.02303E+13
2.02301E+13,USD,4522216197,1925,25813,0,0,0,1925,783918,20230113,20230115,20221130,2022,20230112,20220824,20230112,20230112,2.02301E+13
2.02302E+13,USD,4519826328,275,3910,0,0,0,275,783918,20230224,20230126,20221215,2022,20230223,20220824,20230223,20230223,2.02302E+13
2.02302E+13,USD,4544842876,61,1882,0,0,0,61,491481,20230220,20230215,20230115,2022,20230217,20220922,20230217,20230217,2.02302E+13
2.02302E+13,USD,4516294903,61,1882,0,0,0,61,491481,20230220,20230215,20230115,2022,20230217,20220922,20230217,20230217,2.02302E+13
2.02302E+13,USD,4543707301,92,2877,0,0,0,92,621507,20230224,20230215,20221231,2023,20230303,20220922,20230224,20230224,2.02302E+13
2.02303E+13,USD,4541585431,31,1088,0,0,0,31,338549,20230303,20230215,20230105,2022,20230302,20220922,20230302,20230302,2.02303E+13
2.02303E+13,USD,4525617400,1161,41996,0,0,0,1161,206092,20230320,20230215,20221231,2022,20230317,20220922,20230317,20230317,2.02303E+13
2.02303E+13,USD,4543345406,122,4421,0,0,0,122,206092,20230315,20230215,20230105,2022,20230314,20220922,20230313,20230313,2.02303E+13
2.02307E+13,USD,4511160759,122,4421,0,0,0,122,206092,20230227,20230215,20221231,2022,20230310,20220922,20230309,20230309,2.02307E+13
2.02303E+13,USD,4526699325,153,4921,0,0,0,153,843620,20230315,20230215,20221231,2022,20230316,20220922,20230310,20230310,2.02303E+13
2.02303E+13,USD,4527064387,183,5905,0,0,0,183,843620,20230315,20230215,20221231,2022,20230316,20220922,20230310,20230310,2.02303E+13
2.02301E+13,USD,4543723361,122,2146,0,0,0,122,348033,20230112,20230115,20221130,2022,20230111,20220824,20230111,20230111,2.02301E+13
2.02301E+13,USD,4521925933,336,6053,0,0,0,336,348033,20230109,20230115,20221130,2022,20230106,20220824,20230106,20230106,2.02301E+13
2.02302E+13,USD,4563663328,92,2084,0,0,0,92,607825,20230217,20230215,20221231,2022,20230216,20220922,20230216,20230216,2.02302E+13
2.02302E+13,USD,4584368859,31,694,0,0,0,31,607825,20230224,20230215,20221231,2022,20230223,20220922,20230223,20230223,2.02302E+13
2.02302E+13,USD,4532262631,244,5495,0,0,0,244,607825,20221216,20230215,20221231,2022,20230220,20220922,20230215,20230215,2.02302E+13
2.02303E+13,USD,4561381519,61,1390,0,0,0,61,607825,20230310,20230215,20221231,2022,20230314,20220922,20230310,20230310,2.02303E+13
2.02307E+13,USD,4535039530,31,748,0,0,0,31,607825,20230302,20230215,20221231,2022,20230310,20220922,20230306,20230306,2.02307E+13
2.02303E+13,USD,4542749516,122,2793,0,0,0,122,607825,20230203,20230215,20221231,2022,20230228,20220922,20230303,20230303,2.02303E+13
2.02307E+13,USD,4518440318,122,2619,0,0,0,122,607825,20230224,20230215,20221231,2022,20230217,20220922,20230227,20230227,2.02307E+13
2.02303E+13,USD,4531118707,122,2779,0,0,0,122,607825,20230303,20230215,20221231,2022,20230303,20220922,20230303,20230303,2.02303E+13
2.02302E+13,USD,4581686289,122,2747,0,0,0,122,607825,20221216,20230215,20221231,2022,20230220,20220922,20230215,20230215,2.02302E+13
2.02307E+13,USD,4527420363,92,1964,0,0,0,92,607825,20230224,20230215,20221231,2022,20230217,20220922,20230227,20230227,2.02307E+13
2.02302E+13,USD,4530699320,244,5554,0,0,0,244,607825,20230224,20230215,20221231,2022,20230223,20220922,20230223,20230223,2.02302E+13
2.02303E+13,USD,4548590544,61,2098,0,0,0,61,242295,20230301,20230215,20221231,2022,20230228,20220922,20230301,20230301,2.02303E+13
2.02301E+13,USD,4538031500,122,4036,0,0,0,122,242295,20230105,20230115,20221130,2022,20230105,20220824,20230105,20230105,2.02301E+13
2.02307E+13,USD,4537205731,122,3905,0,0,0,122,242295,20230228,20230215,20221231,2022,20230224,20220922,20230224,20230224,2.02307E+13
2.02303E+13,USD,4535456411,275,7298,0,0,0,275,526928,20230330,20230215,20230115,2023,20230329,20220922,20230321,20230321,2.02303E+13
2.02304E+13,USD,4516043514,92,2402,0,0,0,92,526928,20230331,20230215,20230115,2023,20230404,20220922,20230331,20230331,2.02304E+13
2.02303E+13,USD,4524513233,428,11353,0,0,0,428,526928,20230330,20230215,20230115,2023,20230329,20220922,20230321,20230321,2.02303E+13
2.02303E+13,USD,4523816680,183,4774,0,0,0,183,526928,20230328,20230215,20230115,2023,20230327,20220922,20230327,20230327,2.02303E+13
2.02304E+13,USD,4512202145,1497,40977,0,0,0,1497,426553,20230404,20230215,20230115,2023,20230403,20220922,20230403,20230403,2.02304E+13
2.02304E+13,USD,4524126707,978,26761,0,0,0,978,426553,20230404,20230215,20230115,2023,20230403,20220922,20230404,20230404,2.02304E+13
2.02303E+13,USD,4524658699,244,7445,0,0,0,244,202661,20230303,20230215,20230105,2022,20230302,20220922,20230302,20230302,2.02303E+13
2.02307E+13,USD,4514737236,122,3772,0,0,0,122,202661,20230308,20230215,20221231,2022,20230216,20220922,20230228,20230228,2.02307E+13
2.02307E+13,USD,4524206753,61,1886,0,0,0,61,202661,20230308,20230215,20221231,2022,20230216,20220922,20230228,20230228,2.02307E+13
2.02307E+13,USD,4542244620,31,931,0,0,0,31,202661,20230303,20230215,20221231,2022,20230207,20220922,20230302,20230302,2.02307E+13
2.02302E+13,USD,4537025587,306,10126,0,0,0,306,440097,20230217,20230215,20230105,2022,20230216,20220922,20230216,20230216,2.02302E+13
2.02302E+13,USD,4544908782,122,3977,0,0,0,122,440097,20230217,20230215,20230105,2022,20230216,20220922,20230216,20230216,2.02302E+13
2.02306E+13,USD,4514982639,183,5965,0,0,0,183,440097,20230203,20230215,20221231,2022,20230130,20220922,20230209,20230209,2.02306E+13
2.02303E+13,USD,4537037397,244,8101,0,0,0,244,440097,20230303,20230215,20230105,2022,20230302,20220922,20230302,20230302,2.02303E+13
2.02306E+13,USD,4531537276,244,8101,0,0,0,244,440097,20230203,20230215,20221231,2022,20230130,20220922,20230209,20230209,2.02306E+13
2.02302E+13,USD,4518047082,122,4050,0,0,0,122,440097,20230217,20230215,20230105,2022,20230216,20220922,20230216,20230216,2.02302E+13
2.02306E+13,USD,4514648044,306,10126,0,0,0,306,440097,20230203,20230215,20221231,2022,20230130,20220922,20230209,20230209,2.02306E+13
2.02303E+13,USD,4531584510,31,1079,0,0,0,31,350882,20230314,20230215,20221231,2022,20230313,20220922,20230313,20230313,2.02303E+13
2.02303E+13,USD,4539233615,31,1053,0,0,0,31,350882,20230314,20230215,20221231,2022,20230313,20220922,20230313,20230313,2.02303E+13
2.02302E+13,USD,4532122017,122,4088,0,0,0,122,350882,20230104,20230115,20221130,2022,20230103,20220824,20230103,20230103,2.02302E+13
2.02301E+13,USD,4531485692,61,2164,0,0,0,61,350882,20230112,20230115,20221130,2022,20230111,20220824,20230111,20230111,2.02301E+13
2.02304E+13,USD,4523364626,31,1005,0,0,0,31,350882,20230710,20230115,20221215,2022,20230216,20220824,20230425,20230425,2.02304E+13
2.02303E+13,USD,4514418770,428,14535,0,0,0,428,350882,20230314,20230215,20221231,2022,20230313,20220922,20230313,20230313,2.02303E+13
2.02303E+13,USD,4512714735,122,4363,0,0,0,122,350882,20230314,20230215,20221231,2022,20230313,20220922,20230313,20230313,2.02303E+13
2.02303E+13,USD,4577194387,31,843,0,0,0,31,443444,20230328,20230215,20230115,2023,20230327,20220922,20230327,20230327,2.02303E+13
2.02301E+13,USD,4524982102,244,6663,0,0,0,244,443444,20221223,20221115,20221115,2022,20230106,20220624,20230109,20230109,2.02301E+13
2.02301E+13,USD,4516792878,5,138,0,0,0,5,443444,20221223,20221115,20221115,2022,20230106,20220624,20230109,20230109,2.02301E+13
2.02303E+13,USD,4519296145,214,5833,0,0,0,214,443444,20230303,20230215,20221231,2022,20230302,20220922,20230302,20230302,2.02303E+13
2.02301E+13,USD,4568951647,122,3956,0,0,0,122,174742,20230126,20230328,20221231,2022,20230126,20220922,20230126,20230126,2.02301E+13
2.02301E+13,USD,4523566664,31,983,0,0,0,31,174742,20230112,20230115,20221130,2022,20230111,20220824,20230111,20230111,2.02301E+13
2.02301E+13,USD,4531334728,61,1978,0,0,0,61,174742,20230126,20230328,20221231,2022,20230126,20220922,20230126,20230126,2.02301E+13
2.02301E+13,USD,4530822406,31,983,0,0,0,31,174742,20230112,20230115,20221130,2022,20230111,20220824,20230111,20230111,2.02301E+13
2.02302E+13,USD,4598864495,886,23357,0,0,0,886,459097,20230224,20230215,20221231,2022,20230223,20220922,20230223,20230223,2.02302E+13
2.02303E+13,USD,4532379434,153,4027,0,0,0,153,459097,20230307,20230215,20221231,2022,20230306,20220922,20230306,20230306,2.02303E+13
2.02302E+13,USD,4522003330,794,20941,0,0,0,794,459097,20230224,20230215,20221231,2022,20230223,20220922,20230223,20230223,2.02302E+13
2.02303E+13,USD,4535677782,183,4900,0,0,0,183,459097,20230307,20230215,20221231,2022,20230306,20220922,20230306,20230306,2.02303E+13
2.02303E+13,USD,4538723055,275,7350,0,0,0,275,459097,20230307,20230215,20221231,2022,20230306,20220922,20230306,20230306,2.02303E+13
2.02302E+13,USD,4510324299,122,3099,0,0,0,122,459097,20230224,20230215,20221231,2022,20230223,20220922,20230223,20230223,2.02302E+13
2.02303E+13,USD,4593019595,92,2432,0,0,0,92,459097,20230310,20230215,20221231,2022,20230314,20220922,20230310,20230310,2.02303E+13
2.02303E+13,USD,4518268719,31,942,0,0,0,31,736967,20230314,20230215,20221231,2022,20230313,20220922,20230313,20230313,2.02303E+13
2.02302E+13,USD,4567171748,244,6348,0,0,0,244,386752,20230216,20230215,20221231,2022,20230215,20220922,20230215,20230215,2.02302E+13
2.02303E+13,USD,4528437773,183,4761,0,0,0,183,386752,20230203,20230215,20221231,2022,20230228,20220922,20230303,20230303,2.02303E+13
2.02302E+13,USD,4544601861,275,7141,0,0,0,275,386752,20230216,20230215,20221231,2022,20230215,20220922,20230215,20230215,2.02302E+13
2.02301E+13,USD,4524939156,122,3168,0,0,0,122,386752,20230127,20230215,20221231,2022,20230126,20220922,20230126,20230126,2.02301E+13
2.02303E+13,USD,4540347149,153,4149,0,0,0,153,100102,20230302,20230215,20230115,2023,20230301,20220922,20230301,20230301,2.02303E+13
2.02303E+13,USD,4543503432,61,2380,0,0,0,61,306956,20230314,20230215,20230115,2023,20230313,20220922,20230313,20230313,2.02303E+13
2.02301E+13,USD,4541333879,31,444,0,0,0,31,732136,20230106,20230115,20221130,2022,20230105,20220824,20230105,20230105,2.02301E+13
2.02301E+13,USD,4536404705,153,2218,0,0,0,153,732136,20230106,20230115,20221130,2022,20230105,20220824,20230105,20230105,2.02301E+13
2.02301E+13,USD,4512786294,31,474,0,0,0,31,732136,20230113,20230115,20221130,2022,20230112,20220824,20230112,20230112,2.02301E+13
2.02301E+13,USD,4530742573,61,887,0,0,0,61,732136,20230106,20230115,20221130,2022,20230105,20220824,20230105,20230105,2.02301E+13
2.02301E+13,USD,4527121246,92,1423,0,0,0,92,732136,20230113,20230115,20221130,2022,20230112,20220824,20230112,20230112,2.02301E+13
2.02301E+13,USD,4520201444,1589,23133,0,0,0,1589,732136,20230106,20230127,20221130,2022,20230105,20220824,20230105,20230105,2.02301E+13
2.02301E+13,USD,4524077236,122,1776,0,0,0,122,732136,20230106,20230115,20221130,2022,20230105,20220824,20230105,20230105,2.02301E+13
2.02301E+13,USD,4598897957,92,1445,0,0,0,92,923371,20230126,20230115,20221130,2022,20230125,20220824,20230125,20230125,2.02301E+13
2.02302E+13,USD,4536777316,183,2950,0,0,0,183,923371,20230201,20230126,20221130,2022,20230203,20220824,20230203,20230203,2.02302E+13
2.02301E+13,USD,4518669211,31,521,0,0,0,31,923371,20230125,20230115,20221130,2022,20230124,20220824,20230124,20230124,2.02301E+13
2.02301E+13,USD,4529880431,153,2606,0,0,0,153,923371,20230125,20230115,20221130,2022,20230124,20220824,20230124,20230124,2.02301E+13
2.02301E+13,USD,4560744232,214,3371,0,0,0,214,923371,20230126,20230115,20221130,2022,20230125,20220824,20230125,20230125,2.02301E+13
2.02302E+13,USD,4531329291,1324,21330,0,0,0,1324,923371,20230208,20230126,20221130,2022,20230207,20220824,20230201,20230201,2.02302E+13
2.02302E+13,USD,4535265537,61,963,0,0,0,61,923371,20230224,20230126,20221215,2022,20230223,20220824,20230223,20230223,2.02302E+13
2.02302E+13,USD,4543268754,306,4815,0,0,0,306,923371,20230224,20230126,20221215,2022,20230223,20220824,20230223,20230223,2.02302E+13
2.02302E+13,USD,4525287284,3045,49090,0,0,0,3045,923371,20230206,20230126,20221130,2022,20230203,20220824,20230203,20230203,2.02302E+13
2.02302E+13,USD,4587634782,1894,41866,0,0,0,1894,302504,20230227,20230224,20221231,2022,20230224,20220922,20230224,20230224,2.02302E+13
2.02301E+13,USD,4526159137,611,9050,0,0,0,611,775362,20230119,20230115,20221130,2022,20230118,20220824,20230119,20230119,2.02301E+13
2.02301E+13,USD,4517186740,1406,21054,0,0,0,1406,775362,20230119,20230115,20221130,2022,20230118,20220824,20230119,20230119,2.02301E+13
2.02301E+13,USD,4525959302,183,2941,0,0,0,183,775362,20230106,20230115,20221130,2022,20230105,20220824,20230105,20230105,2.02301E+13
2.02301E+13,USD,4531634036,122,1819,0,0,0,122,775362,20230119,20230115,20221130,2022,20230118,20220824,20230118,20230118,2.02301E+13
2.02302E+13,USD,4521645449,428,7310,0,0,0,428,886447,20230206,20230203,20221130,2022,20230203,20220824,20230203,20230203,2.02302E+13
2.02302E+13,USD,4515180834,122,4169,0,0,0,122,423291,20230217,20230215,20221231,2022,20230217,20220922,20230217,20230217,2.02302E+13
2.02303E+13,USD,4517800329,183,6193,0,0,0,183,423291,20230308,20230215,20221231,2022,20230314,20220922,20230307,20230307,2.02303E+13
2.02302E+13,USD,4528637314,1436,47275,0,0,0,1436,423291,20230216,20230215,20221231,2022,20230215,20220922,20230215,20230215,2.02302E+13
2.02302E+13,USD,4534959751,1131,37216,0,0,0,1131,423291,20230216,20230215,20221231,2022,20230215,20220922,20230215,20230215,2.02302E+13
2.02301E+13,USD,4526168779,92,3096,0,0,0,92,423291,20230120,20230115,20221130,2022,20230102,20220824,20230118,20230118,2.02301E+13
2.02306E+13,USD,4517369119,672,22129,0,0,0,672,423291,20230203,20230115,20221130,2022,20230110,20220824,20230204,20230204,2.02306E+13
2.02301E+13,USD,4539545938,31,1042,0,0,0,31,423291,20230104,20230115,20221130,2022,20230109,20220824,20230109,20230109,2.02301E+13
2.02301E+13,USD,4512023059,153,5161,0,0,0,153,423291,20230118,20230115,20221130,2022,20230117,20220824,20230117,20230117,2.02301E+13
2.02301E+13,USD,4512429392,92,3127,0,0,0,92,423291,20230104,20230115,20221130,2022,20230109,20220824,20230109,20230109,2.02301E+13
2.02301E+13,USD,4512662227,275,8758,0,0,0,275,423291,20230117,20230115,20221130,2022,20230116,20220824,20230116,20230116,2.02301E+13
2.02301E+13,USD,4563506793,397,12441,0,0,0,397,423291,20230106,20230115,20221130,2022,20221219,20220824,20230105,20230105,2.02301E+13
2.02306E+13,USD,4510032556,611,20050,0,0,0,611,423291,20230117,20230115,20221130,2022,20230110,20220824,20230117,20230117,2.02306E+13
2.02302E+13,USD,4523768459,61,1932,0,0,0,61,423291,20230209,20230215,20221231,2022,20230208,20220922,20230208,20230208,2.02302E+13
2.02301E+13,USD,4544909063,2200,72179,0,0,0,2200,423291,20230208,20230115,20221130,2022,20230130,20220824,20230130,20230130,2.02301E+13
2.02301E+13,USD,4512748749,214,7225,0,0,0,214,423291,20230118,20230115,20221130,2022,20230117,20220824,20230117,20230117,2.02301E+13
2.02301E+13,USD,4517529008,611,19139,0,0,0,611,423291,20230106,20230115,20221130,2022,20221219,20220824,20230105,20230105,2.02301E+13
2.02306E+13,USD,4530867534,978,32109,0,0,0,978,423291,20230120,20230115,20221130,2022,20230116,20220824,20230118,20230118,2.02306E+13
2.02301E+13,USD,4538056655,733,24771,0,0,0,733,423291,20230118,20230115,20221130,2022,20230117,20220824,20230117,20230117,2.02301E+13
2.02306E+13,USD,4528787684,458,15051,0,0,0,458,423291,20230117,20230115,20221130,2022,20230116,20220824,20230113,20230113,2.02306E+13
2.02306E+13,USD,4521261941,31,1003,0,0,0,31,423291,20230117,20230115,20221130,2022,20230116,20220824,20230113,20230113,2.02306E+13
2.02302E+13,USD,4551169132,1039,34199,0,0,0,1039,423291,20230216,20230215,20221231,2022,20230215,20220922,20230215,20230215,2.02302E+13
2.02302E+13,USD,4540198352,61,2012,0,0,0,61,423291,20230216,20230215,20221231,2022,20230215,20220922,20230215,20230215,2.02302E+13
2.02301E+13,USD,4524715829,61,2007,0,0,0,61,423291,20230126,20230215,20221231,2022,20230126,20220922,20230126,20230126,2.02301E+13
2.02303E+13,USD,4571129412,703,23971,0,0,0,703,423291,20230314,20230215,20221231,2022,20230313,20220922,20230313,20230313,2.02303E+13
2.02306E+13,USD,4533326121,672,22075,0,0,0,672,423291,20230117,20230115,20221130,2022,20230116,20220824,20230113,20230113,2.02306E+13
2.02302E+13,USD,4590371986,31,828,0,0,0,31,606861,20230216,20230215,20221231,2022,20230214,20220922,20230215,20230215,2.02302E+13
2.02307E+13,USD,4524544326,31,711,0,0,0,31,395899,20230224,20230215,20221231,2022,20230217,20220922,20230227,20230227,2.02307E+13
2.02307E+13,USD,4564054896,31,958,0,0,0,31,468257,20230224,20230215,20221231,2022,20230217,20220922,20230227,20230227,2.02307E+13
2.02303E+13,USD,4538390224,153,5735,0,0,0,153,179767,20230315,20230215,20221231,2022,20230314,20220922,20230310,20230310,2.02303E+13
2.02302E+13,USD,4521564075,61,2254,0,0,0,61,179767,20230216,20230215,20221231,2022,20230215,20220922,20230215,20230215,2.02302E+13
2.02303E+13,USD,4526264293,5439,144669,0,0,0,5439,125489,20230301,20230224,20230215,2023,20230228,20220922,20230301,20230301,2.02303E+13
2.02304E+13,USD,4524640004,122,3283,0,0,0,122,125489,20230406,20230215,20230228,2023,20230412,20220922,20230413,20230413,2.02304E+13
2.02304E+13,USD,4522963225,61,1641,0,0,0,61,125489,20230406,20230215,20230228,2023,20230412,20220922,20230413,20230413,2.02304E+13
2.02303E+13,USD,4520070482,244,6519,244,6519,244,0,125489,20230411,20230301,20230228,2023,NULL,20220922,NULL,NULL,2.02303E+13
2.0231E+13,USD,4540304353,1467,40669,0,0,0,1467,125489,20231013,20231015,20230831,2023,20231012,20230428,20231012,20231012,2.0231E+13
2.0231E+13,USD,4513861721,2200,61004,0,0,0,2200,125489,20231013,20231015,20230831,2023,20231012,20230428,20231012,20231012,2.0231E+13
2.0231E+13,USD,4515952050,1864,51684,0,0,0,1864,125489,20231013,20231015,20230831,2023,20231012,20230428,20231012,20231012,2.0231E+13
2.02304E+13,USD,4532214924,519,13843,0,0,0,519,125489,20230412,20230215,20230228,2023,20230411,20220922,20230411,20230411,2.02304E+13
2.02309E+13,USD,4510960165,367,7454,0,0,0,367,425229,20230919,20231015,20230831,2023,20230918,20230428,20230918,20230918,2.02309E+13
2.0231E+13,USD,4574692402,642,12987,0,0,0,642,606806,20231019,20231015,20230915,2023,20231018,20230428,20231018,20231018,2.0231E+13
2.02303E+13,USD,4583148328,92,1261,0,0,0,92,558900,20230214,20230115,20221215,2022,20230214,20220824,20230213,20230213,2.02303E+13
2.02302E+13,USD,4516245117,31,497,0,0,0,31,558900,20230215,20230115,20221215,2022,20230214,20220824,20230214,20230214,2.02302E+13
2.02302E+13,USD,4511433730,61,994,0,0,0,61,558900,20230215,20230115,20221215,2022,20230214,20220824,20230214,20230214,2.02302E+13
2.02303E+13,USD,4547945462,397,5466,0,0,0,397,558900,20230215,20230115,20221215,2022,20230214,20220824,20230214,20230214,2.02303E+13
2.02303E+13,USD,4513464534,764,10511,0,0,0,764,558900,20230310,20230126,20221215,2022,20230309,20220824,20230309,20230309,2.02303E+13
2.02307E+13,USD,4512182611,31,451,0,0,0,31,558900,20230313,20230115,20221215,2022,20230310,20220824,20230310,20230310,2.02307E+13
2.02303E+13,USD,4537610615,367,5045,0,0,0,367,558900,20230310,20230126,20221215,2022,20230309,20220824,20230309,20230309,2.02303E+13
2.02302E+13,USD,4566949176,183,2523,0,0,0,183,558900,20230223,20230126,20221215,2022,20230223,20220824,20230223,20230223,2.02302E+13
2.02302E+13,USD,4534638656,153,2102,0,0,0,153,558900,20230224,20230126,20221215,2022,20230223,20220824,20230223,20230223,2.02302E+13
2.02303E+13,USD,4536731373,31,420,0,0,0,31,558900,20230215,20230115,20221215,2022,20230214,20220824,20230213,20230213,2.02303E+13
